imdb_title_id,weighted_average_vote,total_votes,mean_vote,median_vote
tt0028589,4.6,340,4.8,5.0
tt0028597,7.7,17167,7.9,8.0
tt0028599,6.3,287,6.5,7.0
tt0028603,6.1,240,6.4,6.0
tt0028607,5.3,218,5.5,5.0
tt0028616,6.8,192,6.8,7.0
tt0028618,6.0,162,6.2,6.0
tt0028623,6.3,175,6.4,6.0
tt0028628,6.5,480,6.5,6.0
tt0028629,5.8,120,5.9,6.0
tt0028637,5.1,125,5.4,5.0
tt0028646,5.8,201,6.0,6.0
tt0028650,7.0,173,7.0,7.0
tt0028651,6.2,122,6.2,6.0
tt0028653,5.7,773,5.9,6.0
tt0028659,6.5,773,6.6,7.0
tt0028661,6.2,867,6.3,6.0
tt0028662,5.8,207,5.8,6.0
tt0028663,6.5,102,6.7,7.0
tt0028665,6.7,1049,6.9,7.0
tt0028667,6.0,585,6.1,6.0
tt0028668,6.1,754,6.2,6.0
tt0028669,6.1,295,6.2,6.0
tt0028670,5.9,515,6.0,6.0
tt0028676,6.6,552,6.9,7.0
tt0028677,6.2,109,6.0,6.0
tt0028679,5.9,261,6.0,6.0
tt0028691,8.0,8515,8.0,8.0
tt0028695,6.3,366,6.3,6.0
tt0028707,7.0,1336,7.6,8.0
tt0028708,7.2,1508,7.8,8.0
tt0028709,7.2,1321,7.8,8.0
tt0028737,7.3,1060,7.9,8.0
tt0028739,6.6,1302,6.7,7.0
tt0028755,4.3,150,4.5,5.0
tt0028757,6.8,1736,7.0,7.0
tt0028758,6.1,107,6.0,6.0
tt0028761,6.3,234,6.5,6.0
tt0028764,5.4,187,5.3,6.0
tt0028767,6.3,1103,6.5,6.0
tt0028770,6.7,311,6.8,7.0
tt0028772,7.6,12758,7.7,8.0
tt0028773,7.3,6224,7.5,8.0
tt0028776,5.3,120,5.4,5.0
tt0028783,6.1,124,6.3,6.0
tt0028785,6.7,547,7.4,8.0
tt0028788,6.1,223,6.3,6.0
tt0028799,6.0,174,6.1,6.0
tt0028804,7.0,1803,7.1,7.0
tt0028806,6.6,216,6.7,7.0
tt0028807,6.2,173,6.5,6.0
tt0028808,6.0,148,5.8,6.0
tt0028816,7.6,2946,7.7,8.0
tt0028818,7.3,1565,7.4,7.0
tt0028827,6.5,683,6.6,7.0
tt0028829,6.6,519,6.7,7.0
tt0028836,5.9,166,6.1,6.0
tt0028841,6.2,130,6.3,6.0
tt0028842,6.6,1395,8.0,8.0
tt0028843,6.5,249,6.7,7.0
tt0028850,6.8,571,6.9,7.0
tt0028868,5.7,123,5.9,6.0
tt0028872,6.5,1617,6.7,7.0
tt0028873,6.9,329,7.2,7.0
tt0028874,6.2,389,6.9,7.0
tt0028880,6.5,176,6.7,7.0
tt0028882,6.4,320,6.5,6.0
tt0028887,6.1,168,6.2,6.0
tt0028891,6.2,292,6.1,6.0
tt0028907,6.1,140,6.3,6.0
tt0028934,5.8,125,5.9,6.0
tt0028939,6.5,172,6.7,7.0
tt0028941,5.9,183,6.2,6.0
tt0028944,7.5,4420,7.6,8.0
tt0028945,6.7,418,6.9,7.0
tt0028950,8.1,33179,8.0,8.0
tt0028953,6.8,567,6.9,7.0
tt0028955,6.8,591,6.8,7.0
tt0028958,6.3,474,6.6,6.0
tt0028971,6.0,100,5.9,6.0
tt0028988,7.3,4033,7.4,7.0
tt0028998,5.9,125,6.2,6.0
tt0029000,6.3,270,6.7,7.0
tt0029001,6.8,145,6.8,7.0
tt0029002,7.4,1421,7.6,8.0
tt0029004,6.7,113,6.6,6.0
tt0029006,5.1,228,4.9,5.0
tt0029009,5.7,105,5.7,6.0
tt0029010,6.4,613,6.6,7.0
tt0029012,6.2,105,6.3,6.0
tt0029019,5.6,137,6.0,6.0
tt0029020,6.9,140,6.8,7.0
tt0029028,5.0,292,5.3,5.0
tt0029030,7.2,2262,7.3,7.0
tt0029034,6.2,135,6.0,6.0
tt0029036,6.1,364,6.3,6.0
tt0029043,6.0,105,6.5,6.0
tt0029044,6.5,131,6.5,6.0
tt0029050,6.9,441,7.2,7.0
tt0029056,6.3,399,6.3,6.0
tt0029064,6.1,215,6.1,6.0
tt0029066,6.2,105,6.4,6.0
tt0029080,7.2,3040,7.4,7.0
tt0029081,6.3,1050,6.4,6.0
tt0029082,6.3,334,6.5,6.0
tt0029087,6.8,1121,6.9,7.0
tt0029102,6.3,163,6.4,6.0
tt0029108,6.4,129,6.6,6.0
tt0029109,5.6,100,5.7,5.5
tt0029118,6.8,1285,6.9,7.0
tt0029119,6.4,189,6.6,7.0
tt0029120,6.5,1100,6.5,7.0
tt0029144,5.4,110,5.5,6.0
tt0029145,5.8,138,6.1,6.0
tt0029146,7.2,6915,7.2,7.0
tt0029157,6.0,290,6.0,6.0
tt0029158,5.4,255,5.5,6.0
tt0029159,6.0,144,6.2,6.0
tt0029162,7.7,11768,7.8,8.0
tt0029165,7.0,574,7.2,7.0
tt0029166,5.3,184,5.3,5.0
tt0029171,6.5,470,6.6,7.0
tt0029179,7.1,382,7.2,7.0
tt0029190,6.5,332,6.6,7.0
tt0029193,6.0,133,6.1,6.0
tt0029196,5.9,124,6.0,6.0
tt0029201,6.9,1286,7.2,7.0
tt0029207,5.4,323,5.4,5.0
tt0029209,6.0,110,6.1,6.0
tt0029217,7.2,3437,7.4,7.0
tt0029218,6.3,165,6.4,6.0
tt0029222,7.3,954,7.7,8.0
tt0029231,5.7,105,5.8,6.0
tt0029238,6.2,104,6.0,6.0
tt0029253,5.6,101,5.5,6.0
tt0029263,6.2,240,6.3,6.0
tt0029267,5.5,175,5.7,6.0
tt0029277,5.9,144,6.3,6.0
tt0029283,6.3,224,6.3,6.0
tt0029284,7.4,9008,7.5,8.0
tt0029289,5.1,113,5.3,5.0
tt0029297,6.7,472,6.9,7.0
tt0029301,5.8,188,6.1,6.0
tt0029303,5.7,152,5.7,6.0
tt0029308,6.5,109,7.0,7.0
tt0029309,6.3,735,6.5,6.0
tt0029310,7.2,2127,7.3,7.0
tt0029318,6.0,107,6.3,6.0
tt0029319,6.5,303,6.7,7.0
tt0029321,7.0,160,7.0,7.0
tt0029322,6.9,5841,7.3,7.0
tt0029328,5.8,121,6.0,6.0
tt0029334,5.8,171,5.9,6.0
tt0029335,7.5,1583,8.0,8.0
tt0029337,5.5,115,5.9,6.0
tt0029345,6.8,521,7.0,7.0
tt0029347,6.7,916,7.0,7.0
tt0029361,5.9,153,6.3,6.0
tt0029364,5.1,141,5.0,5.0
tt0029365,5.6,236,5.9,6.0
tt0029367,6.6,148,6.7,7.0
tt0029377,5.4,455,5.5,5.0
tt0029391,6.5,334,6.7,7.0
tt0029394,7.0,471,7.2,7.0
tt0029395,6.5,742,6.7,7.0
tt0029401,5.6,328,5.6,5.0
tt0029440,7.2,2276,7.3,7.0
tt0029442,7.7,4085,7.8,8.0
tt0029445,5.5,121,6.1,6.0
tt0029446,5.8,195,6.0,6.0
tt0029454,6.3,1027,6.4,6.0
tt0029467,5.8,231,5.8,6.0
tt0029482,5.7,154,5.8,6.0
tt0029486,6.4,167,6.5,6.0
tt0029488,5.2,106,5.2,5.0
tt0029491,6.4,169,6.9,7.0
tt0029498,5.5,106,5.7,6.0
tt0029499,6.1,425,6.4,6.0
tt0029501,5.0,166,5.4,5.0
tt0029505,6.9,155,6.6,7.0
tt0029508,6.0,183,6.1,6.0
tt0029511,6.5,1714,6.6,7.0
tt0029516,6.5,1489,6.7,7.0
tt0029517,5.8,130,5.9,6.0
tt0029527,5.7,165,5.8,6.0
tt0029529,6.4,386,6.6,6.5
tt0029539,7.1,704,7.3,7.0
tt0029541,5.6,386,5.5,5.0
tt0029542,5.0,361,5.3,5.0
tt0029546,7.5,6414,7.6,8.0
tt0029565,5.9,596,5.9,6.0
tt0029568,4.7,116,5.0,5.0
tt0029571,5.8,219,6.1,6.0
tt0029573,6.0,150,6.1,6.0
tt0029577,6.3,164,6.3,7.0
tt0029578,4.5,157,4.8,5.0
tt0029579,6.3,359,6.8,7.0
tt0029581,6.5,498,6.6,7.0
tt0029583,7.6,177157,7.6,8.0
tt0029584,6.2,177,6.4,6.0
tt0029588,6.3,772,6.5,6.0
tt0029593,6.9,654,6.9,7.0
tt0029602,5.6,129,6.0,6.0
tt0029603,6.2,154,6.4,6.0
tt0029605,6.8,1042,6.9,7.0
tt0029606,7.3,8448,7.6,8.0
tt0029608,7.4,4577,7.5,8.0
tt0029609,5.9,144,6.0,6.0
tt0029611,6.5,785,6.7,7.0
tt0029617,6.0,164,5.9,6.0
tt0029622,5.8,307,5.9,6.0
tt0029626,6.3,602,6.6,6.0
tt0029646,6.7,161,6.8,7.0
tt0029648,7.0,859,7.1,7.0
tt0029650,6.7,1261,7.0,7.0
tt0029654,5.9,188,6.0,6.0
tt0029655,5.6,168,5.6,6.0
tt0029656,6.4,314,6.4,6.0
tt0029658,7.2,1432,7.3,7.0
tt0029659,6.5,320,6.8,7.0
tt0029660,6.9,956,7.0,7.0
tt0029661,6.4,270,6.4,6.0
tt0029662,6.7,507,6.8,7.0
tt0029664,6.4,483,6.6,7.0
tt0029670,6.2,293,6.3,6.0
tt0029671,5.3,132,5.5,5.0
tt0029672,5.2,248,8.1,9.0
tt0029675,6.4,912,6.5,7.0
tt0029682,7.3,6621,7.4,8.0
tt0029685,7.0,488,7.3,7.0
tt0029694,5.6,159,5.8,5.0
tt0029695,6.8,1319,7.3,7.0
tt0029709,5.9,148,5.9,6.0
tt0029712,6.0,225,6.1,6.0
tt0029725,6.2,377,6.3,6.0
tt0029734,6.4,154,6.6,7.0
tt0029737,6.0,246,6.1,6.0
tt0029742,6.1,270,6.1,6.0
tt0029744,6.6,111,7.2,7.0
tt0029750,6.1,104,6.2,6.0
tt0029751,7.1,1454,7.2,7.0
tt0029752,6.5,462,6.7,7.0
tt0029754,5.9,327,6.1,6.0
tt0029760,6.1,102,6.2,6.0
tt0029761,6.2,323,6.5,6.0
tt0029764,5.7,143,5.9,6.0
tt0029785,5.8,227,6.1,6.0
tt0029786,6.5,646,7.5,7.0
tt0029789,6.5,290,6.6,7.0
tt0029790,6.1,106,7.3,8.0
tt0029799,5.3,214,5.3,5.0
tt0029804,5.9,201,6.0,6.0
tt0029806,6.4,207,6.7,7.0
tt0029808,7.3,5562,7.4,7.0
tt0029811,6.9,8433,7.0,7.0
tt0029818,6.7,254,6.7,7.0
tt0029836,5.8,202,5.9,6.0
tt0029841,5.7,231,5.7,6.0
tt0029842,5.6,939,5.7,6.0
tt0029843,7.9,46382,7.9,8.0
tt0029844,7.1,1713,7.3,7.0
tt0029845,6.2,391,6.2,6.0
tt0029852,6.9,1855,7.1,7.0
tt0029855,6.7,2407,6.9,7.0
tt0029861,6.9,391,6.9,7.0
tt0029864,7.0,2279,7.0,7.0
tt0029870,7.9,19434,7.9,8.0
tt0029872,5.7,244,5.8,6.0
tt0029884,6.7,363,6.8,7.0
tt0029892,6.5,126,6.5,7.0
tt0029894,6.5,320,6.5,7.0
tt0029895,6.8,132,6.8,7.0
tt0029899,6.7,505,6.7,7.0
tt0029906,6.1,208,6.3,6.0
tt0029912,6.4,849,6.5,7.0
tt0029915,6.0,207,6.3,6.0
tt0029918,5.8,130,6.0,6.0
tt0029923,7.6,3403,7.7,8.0
tt0029924,5.7,430,5.8,6.0
tt0029925,6.0,213,6.1,6.0
tt0029926,6.6,330,6.8,7.0
tt0029927,7.0,577,7.2,7.0
tt0029929,7.2,3156,7.3,7.0
tt0029940,6.0,538,6.2,6.0
tt0029941,5.9,142,6.1,6.0
tt0029942,7.3,5008,7.4,7.0
tt0029947,7.9,53931,7.9,8.0
tt0029948,6.1,130,6.2,6.0
tt0029949,6.1,439,6.4,6.0
tt0029950,6.6,606,6.7,7.0
tt0029951,6.1,439,6.1,6.0
tt0029952,6.1,449,6.2,6.0
tt0029961,5.4,103,5.4,6.0
tt0029971,7.1,3293,7.2,7.0
tt0029976,7.0,117,6.8,7.0
tt0029982,6.3,157,6.5,6.0
tt0029984,6.9,1501,7.5,8.0
tt0029989,4.5,875,5.4,5.0
tt0029992,7.5,5902,7.6,8.0
tt0029995,7.1,1857,7.3,7.0
tt0030002,6.3,429,6.4,7.0
tt0030007,5.6,301,6.9,7.0
tt0030010,6.1,209,6.2,6.0
tt0030018,6.6,1213,6.8,7.0
tt0030019,5.7,261,5.9,6.0
tt0030021,6.1,139,6.4,6.0
tt0030022,6.1,190,6.3,6.0
tt0030026,6.6,1016,7.1,7.0
tt0030031,6.6,377,6.8,7.0
tt0030037,6.6,139,6.7,7.0
tt0030044,7.5,2649,7.7,8.0
tt0030057,5.6,217,5.8,6.0
tt0030059,6.4,366,7.5,8.0
tt0030062,7.5,746,7.4,8.0
tt0030063,6.7,1201,6.9,7.0
tt0030066,5.5,288,5.9,6.0
tt0030074,5.9,138,6.0,6.0
tt0030079,6.3,358,6.4,6.0
tt0030082,6.4,760,6.6,7.0
tt0030089,5.6,314,5.6,5.0
tt0030090,6.4,136,6.9,7.0
tt0030108,6.3,507,6.6,6.0
tt0030120,6.7,435,6.8,7.0
tt0030135,6.1,136,6.2,6.0
tt0030136,5.4,105,5.4,6.0
tt0030138,6.9,876,7.5,8.0
tt0030145,6.0,405,6.1,6.0
tt0030149,6.9,1656,7.1,7.0
tt0030150,6.1,655,6.2,6.0
tt0030151,6.5,985,6.6,7.0
tt0030161,6.5,159,6.6,7.0
tt0030168,5.7,138,5.7,6.0
tt0030169,6.4,104,6.5,7.0
tt0030171,5.9,205,6.2,6.0
tt0030181,6.4,158,6.5,7.0
tt0030182,6.4,382,6.8,7.0
tt0030183,5.8,317,5.7,6.0
tt0030184,5.9,168,6.1,6.0
tt0030185,6.8,367,6.9,7.0
tt0030188,5.3,173,5.7,6.0
tt0030190,5.9,298,6.0,6.0
tt0030191,5.8,341,5.9,6.0
tt0030192,6.1,465,6.3,6.0
tt0030194,5.3,367,5.7,6.0
tt0030202,6.5,1022,6.8,7.0
tt0030213,6.2,134,6.6,7.0
tt0030214,6.7,531,6.8,7.0
tt0030216,6.0,668,6.3,6.0
tt0030220,5.8,189,6.0,6.0
tt0030224,6.8,134,6.6,7.0
tt0030225,5.5,110,5.7,6.0
tt0030228,5.4,100,5.3,5.0
tt0030231,5.9,190,6.0,6.0
tt0030239,6.2,158,6.5,6.0
tt0030240,6.1,157,6.3,6.0
tt0030241,7.8,13952,7.9,8.0
tt0030254,6.8,334,6.8,7.0
tt0030256,5.6,243,5.7,6.0
tt0030257,6.2,106,6.2,6.0
tt0030261,6.7,159,6.6,7.0
tt0030265,7.1,748,7.4,7.0
tt0030270,7.1,126,6.8,7.0
tt0030273,5.7,363,5.7,6.0
tt0030277,5.4,275,5.5,5.0
tt0030279,6.0,145,6.2,6.0
tt0030283,6.8,154,6.9,7.0
tt0030287,7.5,11729,7.6,8.0
tt0030293,6.4,694,6.6,7.0
tt0030295,6.7,326,6.8,7.0
tt0030302,6.7,529,6.8,7.0
tt0030317,6.3,474,6.6,7.0
tt0030321,6.7,262,7.0,7.0
tt0030341,7.8,46159,7.8,8.0
tt0030350,5.7,146,5.9,6.0
tt0030353,5.4,155,5.7,6.0
tt0030359,6.3,313,6.3,6.0
tt0030368,6.6,570,6.8,7.0
tt0030371,6.6,772,6.8,7.0
tt0030374,6.4,106,6.3,6.0
tt0030378,6.5,135,6.7,7.0
tt0030382,6.8,181,7.3,8.0
tt0030384,6.6,320,6.8,7.0
tt0030386,6.8,1605,7.0,7.0
tt0030387,6.2,184,6.4,6.0
tt0030392,5.0,152,5.4,6.0
tt0030395,7.1,401,7.5,8.0
tt0030400,6.0,363,6.3,6.0
tt0030409,6.0,115,6.2,6.0
tt0030410,7.0,388,7.2,7.0
tt0030412,6.1,496,6.1,6.0
tt0030413,6.5,988,6.5,7.0
tt0030418,7.4,2641,7.6,8.0
tt0030423,5.0,226,7.6,9.0
tt0030433,5.5,393,5.5,6.0
tt0030442,7.4,1525,7.5,8.0
tt0030449,6.4,104,6.4,7.0
tt0030464,6.3,231,6.6,7.0
tt0030469,6.7,636,6.7,7.0
tt0030470,6.9,631,6.9,7.0
tt0030473,6.2,903,6.3,6.0
tt0030479,6.6,332,7.0,7.0
tt0030481,6.0,155,6.3,6.0
tt0030483,6.9,699,6.9,7.0
tt0030485,5.6,372,5.5,5.0
tt0030491,6.9,789,7.0,7.0
tt0030500,6.2,315,6.4,6.0
tt0030517,6.9,975,7.0,7.0
tt0030518,6.6,213,6.8,7.0
tt0030535,6.6,313,6.7,7.0
tt0030545,6.1,365,6.1,6.0
tt0030548,6.0,105,6.2,6.0
tt0030550,6.2,279,6.3,6.0
tt0030554,7.0,392,7.1,7.0
tt0030558,7.0,127,6.9,7.0
tt0030563,6.0,296,6.1,6.0
tt0030621,6.6,116,6.5,6.0
tt0030625,6.2,240,6.6,7.0
tt0030628,5.7,122,6.1,6.0
tt0030631,6.6,153,6.9,7.0
tt0030637,7.7,7696,7.8,8.0
tt0030650,6.1,523,6.1,6.0
tt0030652,6.9,690,7.2,7.0
tt0030655,6.0,127,6.1,6.0
tt0030657,7.1,1447,7.2,7.0
tt0030663,5.9,287,6.2,6.0
tt0030668,5.8,216,6.0,6.0
tt0030675,5.6,235,5.8,6.0
tt0030679,6.2,301,6.4,6.0
tt0030689,4.8,101,4.9,5.0
tt0030696,6.7,4682,6.8,7.0
tt0030708,6.8,147,7.1,7.0
tt0030709,6.3,791,6.5,6.0
tt0030710,5.4,100,5.5,6.0
tt0030714,6.4,317,6.3,6.0
tt0030725,4.6,180,4.4,5.0
tt0030727,6.2,336,7.1,7.0
tt0030731,4.1,100,4.3,4.0
tt0030732,6.5,144,6.7,7.0
tt0030734,5.3,157,5.6,6.0
tt0030739,5.4,121,5.4,5.0
tt0030741,6.0,209,6.2,6.0
tt0030743,6.4,831,6.4,7.0
tt0030744,7.0,1353,7.1,7.0
tt0030746,7.0,1110,7.1,7.0
tt0030752,6.7,190,6.9,7.0
tt0030754,5.7,350,5.7,6.0
tt0030755,6.9,1664,7.3,7.0
tt0030760,6.1,146,6.7,6.0
tt0030764,7.1,1890,7.2,7.0
tt0030765,6.1,135,6.4,6.0
tt0030774,6.5,135,6.7,7.0
tt0030775,6.8,385,6.9,7.0
tt0030779,7.1,114,7.3,8.0
tt0030781,6.2,114,6.2,6.0
tt0030783,5.2,232,5.3,5.0
tt0030786,6.9,174,7.1,7.0
tt0030793,6.4,142,6.5,6.0
tt0030802,5.7,126,5.8,6.0
tt0030808,5.9,189,5.9,6.0
tt0030811,6.6,703,6.8,7.0
tt0030812,7.1,133,7.0,7.0
tt0030817,6.3,544,6.8,7.0
tt0030820,4.8,403,5.0,5.0
tt0030824,6.7,1839,6.8,7.0
tt0030831,6.0,124,6.0,6.0
tt0030832,4.7,434,5.6,5.0
tt0030833,4.9,492,5.6,5.0
tt0030839,5.8,110,6.1,6.0
tt0030845,3.9,1506,4.0,3.0
tt0030846,5.8,183,5.9,6.0
tt0030850,6.3,264,6.4,6.0
tt0030853,6.8,244,6.8,7.0
tt0030854,6.7,281,6.9,7.0
tt0030856,6.7,535,6.7,7.0
tt0030857,6.7,676,6.8,7.0
tt0030858,7.1,233,7.1,7.0
tt0030864,6.5,271,6.6,7.0
tt0030865,7.2,1670,7.3,7.0
tt0030867,6.6,377,6.7,7.0
tt0030879,6.7,1342,6.8,7.0
tt0030881,5.9,534,6.0,6.0
tt0030882,6.2,330,6.4,6.0
tt0030883,6.0,307,6.1,6.0
tt0030884,6.7,307,6.8,7.0
tt0030887,5.9,294,6.0,6.0
tt0030888,6.4,478,6.6,7.0
tt0030910,6.1,272,6.2,6.0
tt0030925,6.2,208,6.3,6.0
tt0030933,6.6,259,7.0,7.0
tt0030944,7.3,3119,7.4,7.0
tt0030968,6.0,197,6.3,6.0
tt0030973,6.9,364,7.2,7.0
tt0030981,6.1,374,6.2,6.0
tt0030983,6.1,223,6.2,6.0
tt0030985,5.9,133,6.1,6.0
tt0030989,6.6,1021,6.3,7.0
tt0030990,6.3,228,6.6,6.0
tt0030993,7.9,22818,8.0,8.0
tt0030996,7.0,1130,7.0,7.0
tt0030997,6.6,370,6.8,7.0
tt0031000,6.8,479,6.9,7.0
tt0031002,7.3,1210,7.4,7.0
tt0031012,6.2,283,7.5,8.0
tt0031014,6.1,137,6.1,6.0
tt0031020,6.8,1089,6.9,7.0
tt0031021,5.9,185,6.0,6.0
tt0031022,7.4,6132,7.7,8.0
tt0031033,6.3,1508,6.5,6.0
tt0031038,6.5,396,6.7,7.0
tt0031043,6.6,507,6.7,7.0
tt0031045,6.0,404,6.4,6.0
tt0031047,7.5,6327,7.5,8.0
tt0031051,6.3,176,6.5,6.0
tt0031054,6.3,289,6.4,6.0
tt0031055,6.3,468,6.5,6.0
tt0031058,7.5,768,7.9,8.0
tt0031060,6.9,5449,7.0,7.0
tt0031066,6.4,2256,6.6,7.0
tt0031067,7.6,3566,7.7,8.0
tt0031068,6.0,126,6.5,6.5
tt0031071,5.9,173,5.9,6.0
tt0031072,6.9,218,7.3,7.0
tt0031074,6.3,283,6.6,6.0
tt0031077,5.5,132,5.9,6.0
tt0031082,5.7,103,6.0,6.0
tt0031088,7.6,5406,7.8,8.0
tt0031089,6.2,265,6.4,6.0
tt0031102,6.8,679,6.8,7.0
tt0031103,6.1,356,6.2,6.0
tt0031104,6.4,520,6.5,6.0
tt0031106,6.9,299,7.0,7.0
tt0031107,6.8,289,6.9,7.0
tt0031108,6.9,306,7.0,7.0
tt0031117,6.5,168,6.4,7.0
tt0031120,5.7,153,5.8,6.0
tt0031121,5.8,184,6.2,6.0
tt0031122,5.1,171,5.3,5.0
tt0031124,6.2,350,6.3,6.0
tt0031125,6.3,439,6.4,6.0
tt0031126,4.7,148,5.0,5.0
tt0031133,6.3,396,6.4,6.0
tt0031137,6.3,242,6.2,6.0
tt0031143,7.2,2538,7.4,7.0
tt0031147,7.3,1572,7.8,8.0
tt0031148,6.8,1148,7.5,8.0
tt0031149,7.1,1268,7.8,8.0
tt0031161,6.0,166,6.4,6.0
tt0031166,5.2,211,5.2,5.0
tt0031169,6.5,152,6.7,7.0
tt0031173,6.7,1439,6.8,7.0
tt0031177,5.5,108,5.3,5.0
tt0031178,6.9,444,7.2,7.0
tt0031179,5.2,119,5.5,5.0
tt0031192,5.8,284,5.9,6.0
tt0031203,6.4,367,6.5,6.0
tt0031207,6.7,191,7.3,8.0
tt0031208,5.8,1108,5.9,6.0
tt0031210,7.5,9746,7.7,8.0
tt0031211,4.7,142,5.0,5.0
tt0031212,6.5,566,6.6,7.0
tt0031215,6.5,571,6.6,7.0
tt0031216,5.8,195,6.0,6.0
tt0031225,7.7,9914,7.7,8.0
tt0031229,3.6,247,3.9,3.0
tt0031230,6.2,295,7.4,8.0
tt0031235,7.1,4596,7.2,7.0
tt0031252,7.1,5542,7.2,7.0
tt0031259,6.9,587,7.1,7.0
tt0031260,7.3,2868,7.4,7.0
tt0031261,6.4,208,6.6,6.0
tt0031280,6.0,272,6.0,6.0
tt0031282,5.8,623,5.9,6.0
tt0031285,6.1,150,6.3,6.0
tt0031289,6.0,359,6.2,6.0
tt0031298,6.1,682,6.3,6.0
tt0031299,6.3,578,6.4,6.0
tt0031302,6.8,1331,7.0,7.0
tt0031311,6.9,586,7.2,7.0
tt0031314,7.1,1775,7.2,7.0
tt0031315,6.7,186,6.9,7.0
tt0031322,6.9,4549,6.9,7.0
tt0031325,5.3,131,5.2,5.0
tt0031334,7.5,5376,7.6,8.0
tt0031335,6.0,240,6.1,6.0
tt0031336,6.5,526,6.6,7.0
tt0031346,6.7,565,6.7,7.0
tt0031353,6.1,173,6.2,6.0
tt0031359,7.3,3743,7.4,8.0
tt0031367,6.5,126,6.6,6.0
tt0031370,6.6,241,6.8,7.0
tt0031377,6.9,1699,7.0,7.0
tt0031381,8.1,283975,8.1,8.0
tt0031383,6.7,399,6.9,7.0
tt0031385,7.9,9551,7.7,8.0
tt0031387,4.8,1240,5.1,5.0
tt0031389,6.6,189,6.5,7.0
tt0031392,6.7,515,6.9,7.0
tt0031394,6.8,488,7.3,7.0
tt0031397,6.7,3767,6.9,7.0
tt0031398,7.3,10731,7.5,8.0
tt0031403,6.6,319,6.7,7.0
tt0031406,5.2,127,5.5,5.0
tt0031409,6.4,286,6.4,6.0
tt0031412,6.5,252,6.8,7.0
tt0031417,6.0,170,6.1,6.0
tt0031433,6.6,350,6.6,7.0
tt0031438,6.0,142,6.0,6.0
tt0031440,6.4,362,6.6,7.0
tt0031442,6.6,542,6.8,7.0
tt0031448,7.5,9222,7.7,8.0
tt0031450,6.1,260,6.1,6.0
tt0031455,7.8,10155,7.7,8.0
tt0031466,6.4,562,6.4,6.0
tt0031470,5.2,732,5.3,5.0
tt0031473,6.6,1272,6.7,7.0
tt0031477,7.1,2568,7.3,7.0
tt0031478,5.8,178,5.9,6.0
tt0031482,5.8,156,5.8,6.0
tt0031489,6.7,193,6.9,7.0
tt0031490,6.9,162,7.1,7.0
tt0031491,6.7,2216,6.8,7.0
tt0031493,6.2,124,6.9,7.0
tt0031495,5.4,144,5.3,5.5
tt0031500,7.0,2503,7.1,7.0
tt0031505,6.3,8839,6.4,6.0
tt0031507,7.0,3887,7.1,7.0
tt0031516,7.1,1951,7.4,7.0
tt0031517,6.9,359,7.0,7.0
tt0031530,6.3,162,6.5,7.0
tt0031532,5.4,120,5.4,5.0
tt0031533,5.8,156,5.9,6.0
tt0031536,6.4,957,6.6,6.0
tt0031547,6.3,217,6.4,6.0
tt0031548,6.8,165,6.9,7.0
tt0031549,6.2,482,6.2,6.0
tt0031557,7.1,136,7.0,7.0
tt0031565,6.4,163,6.8,7.0
tt0031566,6.8,449,6.8,7.0
tt0031572,6.7,395,7.0,7.0
tt0031575,5.7,527,5.9,6.0
tt0031580,7.2,5500,7.3,7.0
tt0031586,7.3,104,7.3,8.0
tt0031589,6.5,580,6.6,7.0
tt0031593,7.3,4262,7.4,8.0
tt0031595,6.2,442,6.2,6.0
tt0031599,4.5,116,4.9,5.0
tt0031602,6.4,3170,6.5,7.0
tt0031608,6.6,525,6.7,7.0
tt0031611,6.4,146,6.7,7.0
tt0031612,5.9,208,6.2,6.0
tt0031614,6.9,1360,6.9,7.0
tt0031619,7.1,1435,7.2,7.0
tt0031620,6.2,125,6.6,7.0
tt0031621,7.0,159,6.9,7.0
tt0031630,6.4,102,6.3,6.5
tt0031641,6.2,288,6.4,6.0
tt0031645,5.1,130,5.6,5.0
tt0031647,7.9,4308,7.8,8.0
tt0031648,3.6,158,3.8,3.0
tt0031650,6.4,646,6.7,7.0
tt0031657,6.2,522,6.3,6.0
tt0031668,5.3,161,5.2,5.0
tt0031676,6.8,570,6.8,7.0
tt0031677,6.9,653,6.9,7.0
tt0031678,6.6,1170,6.6,7.0
tt0031679,8.1,104547,8.0,8.0
tt0031680,6.1,680,6.2,6.0
tt0031704,6.4,690,6.6,6.0
tt0031708,6.9,647,6.9,7.0
tt0031709,6.7,1027,6.7,7.0
tt0031710,6.9,548,7.0,7.0
tt0031712,6.1,300,6.1,6.0
tt0031716,7.1,398,7.2,7.0
tt0031718,5.7,422,5.9,6.0
tt0031721,6.2,342,6.2,6.0
tt0031722,6.0,282,6.1,6.0
tt0031725,7.9,18470,7.9,8.0
tt0031737,6.5,274,6.5,7.0
tt0031742,7.9,5337,7.6,8.0
tt0031743,5.9,183,6.0,6.0
tt0031747,6.4,1926,6.5,7.0
tt0031750,7.6,3168,7.7,8.0
tt0031754,7.7,1741,8.0,8.0
tt0031756,5.6,183,5.9,6.0
tt0031757,6.5,215,6.6,7.0
tt0031761,6.1,201,6.2,6.0
tt0031762,7.7,12164,7.7,8.0
tt0031774,5.8,224,5.8,6.0
tt0031777,6.0,190,6.1,6.0
tt0031796,4.7,820,4.9,5.0
